session_id,user_id,region,user_segment,device,variant,peak_hour,rainy_weather,basket_size,order_subtotal,delivery_fee,checkout_started,converted_order,tipped,tip_pct,tip_amount,driver_accepted
TIP-01022,USR-0302,south,casual,android,treatment,1,0,2,30.15,3.15,1,0,0,0.0,0.0,0
TIP-01023,USR-0303,east,power_user,web,control,0,1,3,34.78,2.55,1,1,1,0.1304,4.54,1
TIP-01024,USR-0304,west,new_user,ios,control,0,0,4,38.73,3.22,1,0,0,0.0,0.0,0
TIP-01025,USR-0305,north,casual,android,treatment,0,0,1,39.26,3.44,1,0,0,0.0,0.0,0
TIP-01026,USR-0306,south,power_user,web,treatment,1,0,2,43.14,3.26,1,0,0,0.0,0.0,0
TIP-01027,USR-0307,east,new_user,ios,control,1,0,3,17.12,3.19,1,0,0,0.0,0.0,0
TIP-01028,USR-0308,west,casual,android,treatment,0,0,4,21.7,2.7,1,1,1,0.1779,3.86,1
TIP-01029,USR-0309,north,power_user,web,treatment,0,0,1,23.99,3.07,1,1,1,0.1116,2.68,1
TIP-01030,USR-0310,south,new_user,ios,control,0,1,2,27.53,3.18,1,1,0,0.0,0.0,1
TIP-01031,USR-0311,east,casual,android,control,1,0,3,32.2,3.53,1,0,0,0.0,0.0,0
TIP-01032,USR-0312,west,power_user,web,treatment,1,0,4,35.65,3.74,1,1,1,0.1424,5.08,1
TIP-01033,USR-0313,north,new_user,ios,control,0,0,1,38.87,3.21,1,1,1,0.1458,5.67,1
TIP-01034,USR-0314,south,casual,android,control,0,0,2,41.2,2.74,1,1,1,0.1544,6.36,0
TIP-01035,USR-0315,east,power_user,web,treatment,0,0,3,43.45,3.09,1,1,1,0.1488,6.47,0
TIP-01036,USR-0316,west,new_user,ios,treatment,1,0,4,19.56,3.18,1,0,0,0.0,0.0,0
TIP-01037,USR-0317,north,casual,android,control,1,1,1,21.68,2.99,1,0,0,0.0,0.0,0
TIP-01038,USR-0318,south,power_user,web,treatment,0,0,2,26.32,2.65,1,0,0,0.0,0.0,0
TIP-01039,USR-0319,east,new_user,ios,treatment,0,0,3,29.33,2.84,1,0,0,0.0,0.0,0
TIP-01040,USR-0320,west,casual,android,control,0,0,4,32.64,2.62,1,1,0,0.0,0.0,1
TIP-01041,USR-0321,north,power_user,web,control,1,0,1,35.25,3.81,1,1,1,0.1174,4.14,0
TIP-01042,USR-0322,south,new_user,ios,treatment,1,0,2,38.86,3.87,1,1,0,0.0,0.0,1
TIP-01043,USR-0323,east,casual,android,control,0,0,3,39.79,3.33,1,0,0,0.0,0.0,0
TIP-01044,USR-0324,west,power_user,web,control,0,1,4,43.25,3.11,1,1,1,0.1548,6.7,1
TIP-01045,USR-0325,north,new_user,ios,treatment,0,0,1,19.0,3.01,1,1,1,0.1422,2.7,1
TIP-01046,USR-0326,south,casual,android,treatment,1,0,2,22.73,3.38,1,1,1,0.1128,2.56,0
TIP-01047,USR-0327,east,power_user,web,control,1,0,3,23.25,3.14,1,1,0,0.0,0.0,0
TIP-01048,USR-0328,west,new_user,ios,treatment,0,0,4,28.82,2.56,1,0,0,0.0,0.0,0
TIP-01049,USR-0329,north,casual,android,treatment,0,0,1,32.75,3.44,1,1,1,0.1282,4.2,1
TIP-01050,USR-0330,south,power_user,web,control,0,0,2,34.1,2.54,1,0,0,0.0,0.0,0
TIP-01051,USR-0331,east,new_user,ios,control,1,1,3,37.22,3.18,1,0,0,0.0,0.0,0
TIP-01052,USR-0332,west,casual,android,treatment,1,0,4,41.58,3.49,1,1,0,0.0,0.0,0
TIP-01053,USR-0333,north,power_user,web,control,0,0,1,44.07,2.99,1,0,0,0.0,0.0,0
TIP-01054,USR-0334,south,new_user,ios,control,0,0,2,16.94,3.59,1,1,1,0.1414,2.4,1
TIP-01055,USR-0335,east,casual,android,treatment,0,0,3,21.65,3.18,1,1,1,0.1409,3.05,1
TIP-01056,USR-0336,west,power_user,web,treatment,1,0,4,25.85,3.35,1,1,1,0.13,3.36,1
TIP-01057,USR-0337,north,new_user,ios,control,1,0,1,26.86,3.75,1,1,0,0.0,0.0,1
TIP-01058,USR-0338,south,casual,android,treatment,0,1,2,32.09,3.52,1,0,0,0.0,0.0,0
TIP-01059,USR-0339,east,power_user,web,treatment,0,0,3,33.23,2.94,1,1,1,0.1515,5.03,1
TIP-01060,USR-0340,west,new_user,ios,control,0,0,4,36.65,2.99,1,1,0,0.0,0.0,0
TIP-01061,USR-0341,north,casual,android,control,1,0,1,41.75,3.63,1,1,1,0.1177,4.91,1
TIP-01062,USR-0342,south,power_user,web,treatment,1,0,2,44.08,3.26,1,0,0,0.0,0.0,0
TIP-01063,USR-0343,east,new_user,ios,control,0,0,3,18.44,3.53,1,1,1,0.1513,2.79,0
TIP-01064,USR-0344,west,casual,android,control,0,0,4,21.81,3.22,1,1,0,0.0,0.0,1
TIP-01065,USR-0345,north,power_user,web,treatment,0,1,1,25.48,2.95,1,1,0,0.0,0.0,1
TIP-01066,USR-0346,south,new_user,ios,treatment,1,0,2,28.4,2.97,1,1,1,0.1452,4.12,1
TIP-01067,USR-0347,east,casual,android,control,1,0,3,31.07,3.78,1,1,1,0.1575,4.89,1
TIP-01068,USR-0348,west,power_user,web,treatment,0,0,4,34.68,3.01,1,1,1,0.16,5.55,1
TIP-01069,USR-0349,north,new_user,ios,treatment,0,0,1,37.75,3.17,1,0,0,0.0,0.0,0
TIP-01070,USR-0350,south,casual,android,control,0,0,2,41.84,2.54,1,1,0,0.0,0.0,1
TIP-01071,USR-0351,east,power_user,web,control,1,0,3,45.13,3.57,1,0,0,0.0,0.0,0
TIP-01072,USR-0352,west,new_user,ios,treatment,1,1,4,17.76,3.85,1,1,1,0.1368,2.43,1
TIP-01073,USR-0353,north,casual,android,control,0,0,1,21.96,3.25,1,1,0,0.0,0.0,1
TIP-01074,USR-0354,south,power_user,web,control,0,0,2,24.66,3.13,1,0,0,0.0,0.0,0
TIP-01075,USR-0355,east,new_user,ios,treatment,0,0,3,26.7,2.82,1,1,1,0.1227,3.28,1
TIP-01076,USR-0356,west,casual,android,treatment,1,0,4,31.36,3.16,1,1,0,0.0,0.0,1
TIP-01077,USR-0357,north,power_user,web,control,1,0,1,34.49,3.42,1,0,0,0.0,0.0,0
TIP-01078,USR-0358,south,new_user,ios,treatment,0,0,2,37.96,2.61,1,0,0,0.0,0.0,0
TIP-01079,USR-0359,east,casual,android,treatment,0,1,3,41.21,3.58,1,1,0,0.0,0.0,0
TIP-01080,USR-0360,west,power_user,web,control,0,0,4,45.56,2.81,1,1,1,0.1459,6.65,0
TIP-01081,USR-0001,north,new_user,ios,control,1,0,1,17.93,2.98,1,0,0,0.0,0.0,0
TIP-01082,USR-0002,south,casual,android,treatment,1,0,2,21.66,3.54,1,1,1,0.1445,3.13,1
TIP-01083,USR-0003,east,power_user,web,control,0,0,3,26.33,2.49,1,1,1,0.1155,3.04,0
TIP-01084,USR-0004,west,new_user,ios,control,0,0,4,28.96,3.59,1,1,1,0.1478,4.28,1
TIP-01085,USR-0005,north,casual,android,treatment,0,0,1,29.64,2.71,1,1,0,0.0,0.0,1
TIP-01086,USR-0006,south,power_user,web,treatment,1,1,2,34.42,3.2,1,1,1,0.1298,4.47,1
TIP-01087,USR-0007,east,new_user,ios,control,1,0,3,37.97,2.87,1,1,1,0.1276,4.84,1
TIP-01088,USR-0008,west,casual,android,treatment,0,0,4,42.13,3.37,1,0,0,0.0,0.0,0
TIP-01089,USR-0009,north,power_user,web,treatment,0,0,1,43.94,3.18,1,0,0,0.0,0.0,0
TIP-01090,USR-0010,south,new_user,ios,control,0,0,2,18.52,2.86,1,0,0,0.0,0.0,0
TIP-01091,USR-0011,east,casual,android,control,1,0,3,21.32,3.66,1,0,0,0.0,0.0,0
TIP-01092,USR-0012,west,power_user,web,treatment,1,0,4,24.16,3.64,1,1,1,0.1385,3.35,1
TIP-01093,USR-0013,north,new_user,ios,control,0,1,1,28.96,3.47,1,1,0,0.0,0.0,1
TIP-01094,USR-0014,south,casual,android,control,0,0,2,29.7,3.57,1,0,0,0.0,0.0,0
TIP-01095,USR-0015,east,power_user,web,treatment,0,0,3,35.5,3.12,1,1,1,0.1666,5.91,1
TIP-01096,USR-0016,west,new_user,ios,treatment,1,0,4,38.26,3.19,1,1,1,0.1543,5.9,1
TIP-01097,USR-0017,north,casual,android,control,1,0,1,40.65,3.89,1,1,1,0.0992,4.03,0
TIP-01098,USR-0018,south,power_user,web,treatment,0,0,2,44.89,3.49,1,1,1,0.1375,6.17,1
TIP-01099,USR-0019,east,new_user,ios,treatment,0,0,3,17.41,3.51,1,0,0,0.0,0.0,0
TIP-01100,USR-0020,west,casual,android,control,0,1,4,21.68,3.34,1,1,0,0.0,0.0,0
TIP-01101,USR-0021,north,power_user,web,control,1,0,1,26.2,3.58,1,1,0,0.0,0.0,1
TIP-01102,USR-0022,south,new_user,ios,treatment,1,0,2,28.68,3.41,1,1,0,0.0,0.0,1
TIP-01103,USR-0023,east,casual,android,control,0,0,3,31.5,2.59,1,1,1,0.1376,4.33,1
TIP-01104,USR-0024,west,power_user,web,control,0,0,4,33.8,3.13,1,1,0,0.0,0.0,1
TIP-01105,USR-0025,north,new_user,ios,treatment,0,0,1,36.62,2.79,1,1,1,0.1095,4.01,1
TIP-01106,USR-0026,south,casual,android,treatment,1,0,2,40.08,2.86,1,0,0,0.0,0.0,0
TIP-01107,USR-0027,east,power_user,web,control,1,1,3,44.04,3.07,1,1,1,0.1168,5.14,1
TIP-01108,USR-0028,west,new_user,ios,treatment,0,0,4,17.71,2.76,1,1,1,0.1456,2.58,1
TIP-01109,USR-0029,north,casual,android,treatment,0,0,1,20.42,3.01,1,0,0,0.0,0.0,0
TIP-01110,USR-0030,south,power_user,web,control,0,0,2,23.54,2.55,1,1,1,0.1338,3.15,1
TIP-01111,USR-0031,east,new_user,ios,control,1,0,3,29.08,3.61,1,0,0,0.0,0.0,0
TIP-01112,USR-0032,west,casual,android,treatment,1,0,4,30.6,3.74,1,0,0,0.0,0.0,0
TIP-01113,USR-0033,north,power_user,web,control,0,0,1,34.95,3.08,1,0,0,0.0,0.0,0
TIP-01114,USR-0034,south,new_user,ios,control,0,1,2,38.42,3.0,1,1,0,0.0,0.0,0
TIP-01115,USR-0035,east,casual,android,treatment,0,0,3,40.7,2.99,1,0,0,0.0,0.0,0
TIP-01116,USR-0036,west,power_user,web,treatment,1,0,4,44.67,3.35,1,1,1,0.1744,7.79,1
TIP-01117,USR-0037,north,new_user,ios,control,1,0,1,19.72,3.27,1,0,0,0.0,0.0,0
TIP-01118,USR-0038,south,casual,android,treatment,0,0,2,22.13,3.36,1,0,0,0.0,0.0,0
TIP-01119,USR-0039,east,power_user,web,treatment,0,0,3,24.65,2.52,1,1,1,0.1444,3.56,1
TIP-01120,USR-0040,west,new_user,ios,control,0,0,4,28.86,3.15,1,1,1,0.162,4.68,1
TIP-01121,USR-0041,north,casual,android,control,1,1,1,30.64,3.55,1,0,0,0.0,0.0,0
TIP-01122,USR-0042,south,power_user,web,treatment,1,0,2,34.5,3.28,1,1,1,0.1411,4.87,0
TIP-01123,USR-0043,east,new_user,ios,control,0,0,3,37.23,2.86,1,0,0,0.0,0.0,0
TIP-01124,USR-0044,west,casual,android,control,0,0,4,41.09,3.35,1,1,0,0.0,0.0,1
TIP-01125,USR-0045,north,power_user,web,treatment,0,0,1,43.16,3.22,1,1,0,0.0,0.0,1
TIP-01126,USR-0046,south,new_user,ios,treatment,1,0,2,18.36,3.49,1,1,1,0.1562,2.87,1
TIP-01127,USR-0047,east,casual,android,control,1,0,3,23.06,2.92,1,1,0,0.0,0.0,0
TIP-01128,USR-0048,west,power_user,web,treatment,0,1,4,24.41,3.03,1,1,1,0.1719,4.2,0
TIP-01129,USR-0049,north,new_user,ios,treatment,0,0,1,29.29,3.19,1,1,1,0.1112,3.26,1
TIP-01130,USR-0050,south,casual,android,control,0,0,2,30.85,3.13,1,1,0,0.0,0.0,1
TIP-01131,USR-0051,east,power_user,web,control,1,0,3,34.62,3.84,1,1,0,0.0,0.0,1
TIP-01132,USR-0052,west,new_user,ios,treatment,1,0,4,39.14,3.22,1,1,1,0.1813,7.1,1
TIP-01133,USR-0053,north,casual,android,control,0,0,1,39.61,2.81,1,1,1,0.0959,3.8,1
TIP-01134,USR-0054,south,power_user,web,control,0,0,2,45.03,2.89,1,0,0,0.0,0.0,0
TIP-01135,USR-0055,east,new_user,ios,treatment,0,1,3,19.57,2.75,1,0,0,0.0,0.0,0
TIP-01136,USR-0056,west,casual,android,treatment,1,0,4,21.26,3.19,1,1,1,0.157,3.34,1
TIP-01137,USR-0057,north,power_user,web,control,1,0,1,24.72,3.05,1,1,0,0.0,0.0,0
TIP-01138,USR-0058,south,new_user,ios,treatment,0,0,2,26.89,3.59,1,0,0,0.0,0.0,0
TIP-01139,USR-0059,east,casual,android,treatment,0,0,3,30.03,2.57,1,1,0,0.0,0.0,1
TIP-01140,USR-0060,west,power_user,web,control,0,0,4,34.2,3.58,1,1,1,0.1399,4.78,1
TIP-01141,USR-0061,north,new_user,ios,control,1,0,1,38.52,3.5,1,1,1,0.121,4.66,1
TIP-01142,USR-0062,south,casual,android,treatment,1,1,2,40.64,3.23,1,1,1,0.1428,5.8,0
TIP-01143,USR-0063,east,power_user,web,control,0,0,3,43.16,3.04,1,1,1,0.1292,5.58,0
TIP-01144,USR-0064,west,new_user,ios,control,0,0,4,18.62,3.27,1,1,1,0.155,2.89,1
TIP-01145,USR-0065,north,casual,android,treatment,0,0,1,22.34,3.57,1,0,0,0.0,0.0,0
TIP-01146,USR-0066,south,power_user,web,treatment,1,0,2,25.69,3.35,1,1,0,0.0,0.0,1
TIP-01147,USR-0067,east,new_user,ios,control,1,0,3,27.91,3.66,1,0,0,0.0,0.0,0
TIP-01148,USR-0068,west,casual,android,treatment,0,0,4,29.85,3.19,1,0,0,0.0,0.0,0
TIP-01149,USR-0069,north,power_user,web,treatment,0,1,1,33.8,2.55,1,1,0,0.0,0.0,1
TIP-01150,USR-0070,south,new_user,ios,control,0,0,2,37.64,3.01,1,0,0,0.0,0.0,0
TIP-01151,USR-0071,east,casual,android,control,1,0,3,40.55,3.9,1,0,0,0.0,0.0,0
TIP-01152,USR-0072,west,power_user,web,treatment,1,0,4,43.33,2.88,1,0,0,0.0,0.0,0
TIP-01153,USR-0073,north,new_user,ios,control,0,0,1,19.2,3.29,1,0,0,0.0,0.0,0
TIP-01154,USR-0074,south,casual,android,control,0,0,2,20.2,3.01,1,1,1,0.1555,3.14,0
TIP-01155,USR-0075,east,power_user,web,treatment,0,0,3,25.2,2.81,1,1,1,0.1658,4.18,1
TIP-01156,USR-0076,west,new_user,ios,treatment,1,1,4,26.82,3.15,1,0,0,0.0,0.0,0
TIP-01157,USR-0077,north,casual,android,control,1,0,1,29.65,2.96,1,1,1,0.1013,3.0,1
TIP-01158,USR-0078,south,power_user,web,treatment,0,0,2,35.39,2.78,1,0,0,0.0,0.0,0
TIP-01159,USR-0079,east,new_user,ios,treatment,0,0,3,37.55,3.37,1,0,0,0.0,0.0,0
TIP-01160,USR-0080,west,casual,android,control,0,0,4,40.3,2.58,1,1,0,0.0,0.0,1
TIP-01161,USR-0081,north,power_user,web,control,1,0,1,43.99,3.93,1,0,0,0.0,0.0,0
TIP-01162,USR-0082,south,new_user,ios,treatment,1,0,2,17.56,3.32,1,0,0,0.0,0.0,0
TIP-01163,USR-0083,east,casual,android,control,0,1,3,20.67,3.3,1,1,0,0.0,0.0,0
TIP-01164,USR-0084,west,power_user,web,control,0,0,4,23.57,2.67,1,1,1,0.158,3.72,1
TIP-01165,USR-0085,north,new_user,ios,treatment,0,0,1,28.1,2.91,1,0,0,0.0,0.0,0
TIP-01166,USR-0086,south,casual,android,treatment,1,0,2,31.12,3.0,1,0,0,0.0,0.0,0
TIP-01167,USR-0087,east,power_user,web,control,1,0,3,32.84,3.86,1,1,1,0.1619,5.32,1
TIP-01168,USR-0088,west,new_user,ios,treatment,0,0,4,36.13,3.5,1,0,0,0.0,0.0,0
TIP-01169,USR-0089,north,casual,android,treatment,0,0,1,42.26,2.96,1,0,0,0.0,0.0,0
TIP-01170,USR-0090,south,power_user,web,control,0,1,2,45.15,2.86,1,1,1,0.137,6.19,1
TIP-01171,USR-0091,east,new_user,ios,control,1,0,3,19.27,3.66,1,0,0,0.0,0.0,0
TIP-01172,USR-0092,west,casual,android,treatment,1,0,4,21.88,3.05,1,1,0,0.0,0.0,1
TIP-01173,USR-0093,north,power_user,web,control,0,0,1,24.95,3.23,1,0,0,0.0,0.0,0
TIP-01174,USR-0094,south,new_user,ios,control,0,0,2,26.44,2.6,1,1,1,0.1131,2.99,1
TIP-01175,USR-0095,east,casual,android,treatment,0,0,3,30.22,2.52,1,1,0,0.0,0.0,1
TIP-01176,USR-0096,west,power_user,web,treatment,1,0,4,35.47,3.89,1,1,1,0.1336,4.74,0
TIP-01177,USR-0097,north,new_user,ios,control,1,1,1,36.42,3.56,1,0,0,0.0,0.0,0
TIP-01178,USR-0098,south,casual,android,treatment,0,0,2,41.01,3.55,1,0,0,0.0,0.0,0
TIP-01179,USR-0099,east,power_user,web,treatment,0,0,3,44.63,2.77,1,1,0,0.0,0.0,1
TIP-01180,USR-0100,west,new_user,ios,control,0,0,4,19.75,2.79,1,1,0,0.0,0.0,0
TIP-01181,USR-0101,north,casual,android,control,1,0,1,21.03,3.02,1,1,0,0.0,0.0,1
TIP-01182,USR-0102,south,power_user,web,treatment,1,0,2,24.26,2.91,1,0,0,0.0,0.0,0
TIP-01183,USR-0103,east,new_user,ios,control,0,0,3,27.25,2.97,1,1,0,0.0,0.0,1
TIP-01184,USR-0104,west,casual,android,control,0,1,4,30.17,3.03,1,1,0,0.0,0.0,1
TIP-01185,USR-0105,north,power_user,web,treatment,0,0,1,34.86,3.49,1,0,0,0.0,0.0,0
TIP-01186,USR-0106,south,new_user,ios,treatment,1,0,2,36.33,2.92,1,0,0,0.0,0.0,0
TIP-01187,USR-0107,east,casual,android,control,1,0,3,40.0,3.33,1,0,0,0.0,0.0,0
TIP-01188,USR-0108,west,power_user,web,treatment,0,0,4,42.88,3.19,1,0,0,0.0,0.0,0
TIP-01189,USR-0109,north,new_user,ios,treatment,0,0,1,18.93,2.78,1,0,0,0.0,0.0,0
TIP-01190,USR-0110,south,casual,android,control,0,0,2,22.89,3.12,1,1,0,0.0,0.0,1
TIP-01191,USR-0111,east,power_user,web,control,1,1,3,24.6,3.77,1,0,0,0.0,0.0,0
TIP-01192,USR-0112,west,new_user,ios,treatment,1,0,4,28.91,3.43,1,1,0,0.0,0.0,0
TIP-01193,USR-0113,north,casual,android,control,0,0,1,31.14,3.11,1,0,0,0.0,0.0,0
TIP-01194,USR-0114,south,power_user,web,control,0,0,2,33.95,3.24,1,1,1,0.1537,5.22,1
TIP-01195,USR-0115,east,new_user,ios,treatment,0,0,3,37.71,3.55,1,1,1,0.1612,6.08,1
TIP-01196,USR-0116,west,casual,android,treatment,1,0,4,39.77,2.88,1,1,1,0.1653,6.57,0
TIP-01197,USR-0117,north,power_user,web,control,1,0,1,44.42,3.24,1,1,1,0.1334,5.93,1
TIP-01198,USR-0118,south,new_user,ios,treatment,0,1,2,17.42,3.28,1,0,0,0.0,0.0,0
TIP-01199,USR-0119,east,casual,android,treatment,0,0,3,21.57,2.56,1,1,1,0.1484,3.2,0
TIP-01200,USR-0120,west,power_user,web,control,0,0,4,24.64,3.59,1,1,1,0.1603,3.95,1
